task,regime,seed,role,episode,success,steps,policy_action_steps,stay_steps,expired_chunks,wall_seconds,initial_sha256
bimanual_microwave_cook,rand_full,2,retry,30,false,1100,1099,1,0,151.76243615150452,4200163d8eea78fd1cf2fc4206c9e6c26d8cb24c9570fea945238e98846f3062
bimanual_microwave_cook,rand_full,2,retry,31,false,1100,1100,0,0,145.58150553703308,53367eca75eadb229594a159a2ce7088d290c041e9fe5fc051ed16451a9c3995
bimanual_microwave_cook,rand_full,2,retry,32,false,1100,1100,0,0,152.68501687049866,5336598d599646e1217335da74e20994a08f1df31d20500e91f9fd704bcf8e9e
bimanual_microwave_cook,rand_full,2,retry,33,false,1100,1100,0,0,158.18594217300415,c274a09f7ca8cb02568f79e9629bc1019395e65285b93f2606cee7bead001fb0
bimanual_microwave_cook,rand_full,2,retry,34,false,1100,1100,0,0,167.71351432800293,03fe20026d6f316be17c27346ba725d402af3531782e170c561cb5e911ca13e2
bimanual_microwave_cook,rand_full,2,retry,35,false,1100,1100,0,0,158.78504872322083,1f3d7be0753448c9ab5c142f2fe3108bb398f526240aed3691af1edd647887a4
bimanual_microwave_cook,rand_full,2,retry,36,false,1100,1100,0,0,157.23777842521667,8ea0c2c92d34308e1410653e85cb4bf7c9d8f238886efa423921beca114f22ae
bimanual_microwave_cook,rand_full,2,retry,37,false,1100,1100,0,0,161.3921513557434,0732eb09cff340fedabb2ace6aa8d1d353f1444bb42d35d5cbb55c8099831fbd
bimanual_microwave_cook,rand_full,2,retry,38,false,1100,1100,0,0,171.25866317749023,614c936edb883f57345c0e3762b810ddcb47b01b02846e45ddcdd95af90a3b7e
bimanual_microwave_cook,rand_full,2,retry,39,false,1100,1100,0,0,160.7411003112793,3210cfa465a4ca656eb3fc3854e2ab4f3d5c0fafe74b4d1c60f0f576efdc4bb4
bimanual_microwave_cook,rand_full,2,retry,40,false,1100,1099,1,0,155.72628378868103,ef489cb789165a027bd9927e89e6545b731b21e287548229f00ac7ab5ae33203
